nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma	feature1	feature2	feature3	mshuffle
177	13	0	4	2	0.2	3	413	0	1.28E-01	1.22E+08	7.14E+07	0	1154482176	0.07692307692	0	4.17E-01	0	1.99E+00	0.8
178	13	0	4	2	0.2	5	414	0	1.27E-02	1.22E+08	7.14E+07	0	1154482176	0.07692307692	0	4.21E-01	0	2.96E+00	0.8
179	14	0	4	2	0.2	7	415	0	-4.49E-02	1.22E+08	7.14E+07	0	1154482176	0.07142857143	0	4.23E-01	0	3.93E+00	0.8
180	13	0	4	2	0.4	1	416	0	2.99E-01	1.22E+08	7.14E+07	0	1154482176	0.07692307692	0	5.80E-01	0	1.62E+00	0.8
181	16	0	4	2	0.4	3	417	0	-5.95E-02	1.22E+08	7.14E+07	0	1154482176	0.0625	0	6.05E-01	0	3.19E+00	0.8
182	15	0	4	2	0.4	5	418	0	-1.79E-01	1.22E+08	7.14E+07	0	1154482176	0.06666666667	0	6.13E-01	0	4.76E+00	0.8
183	17	0	4	2	0.4	7	419	0	-2.39E-01	1.22E+08	7.14E+07	0	1154482176	0.05882352941	0	6.17E-01	0	6.33E+00	0.8
184	17	0	4	2	0.6	1	420	0	1.24E-01	1.22E+08	7.14E+07	0	1154482176	0.05882352941	0	7.55E-01	0	2.22E+00	0.8
185	14	0	4	2	0.6	3	421	0	-2.47E-01	1.22E+08	7.14E+07	0	1154482176	0.07142857143	0	7.92E-01	0	4.39E+00	0.8
186	16	0	4	2	0.6	5	422	0	-3.71E-01	1.22E+08	7.14E+07	0	1154482176	0.0625	0	8.05E-01	0	6.56E+00	0.8
187	16	0	4	2	0.6	7	423	0	-4.32E-01	1.22E+08	7.14E+07	0	1154482176	0.0625	0	8.11E-01	0	8.73E+00	0.8
188	27	0	4	2	0.8	1	424	0	-1.60E-01	1.22E+08	7.14E+07	0	1154482176	0.03703703704	0	9.30E-01	0	2.82E+00	0.8
189	21	0	4	2	0.8	3	425	0	-5.19E-01	1.22E+08	7.14E+07	0	1154482176	0.04761904762	0	9.80E-01	0	5.59E+00	0.8
190	18	0	4	2	0.8	5	426	0	-6.38E-01	1.22E+08	7.14E+07	0	1154482176	0.05555555556	0	9.96E-01	0	8.36E+00	0.8
191	17	0	4	2	0.8	7	427	0	-6.98E-01	1.22E+08	7.14E+07	0	1154482176	0.05882352941	0	1.00E+00	0	1.11E+01	0.8
