nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
95	28	0	2	2	0.8	7	299	0	-4.94E-01	1.22E+08	7.14E+07	0.8	2308964352	0.03571428571	0
96	12	0	2	3	0.2	1	300	0	3.21E-01	1.22E+08	7.14E+07	0.8	2308964352	0.08333333333	0
97	14	0	2	3	0.2	3	301	0	2.92E-01	1.22E+08	7.14E+07	0.8	2308964352	0.07142857143	0
98	15	0	2	3	0.2	5	302	0	1.76E-01	1.22E+08	7.14E+07	0.8	2308964352	0.06666666667	0
99	19	0	2	3	0.2	7	303	0	1.19E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05263157895	0
100	16	0	2	3	0.4	1	304	0	4.62E-01	1.22E+08	7.14E+07	0.8	2308964352	0.0625	0
101	15	1	2	3	0.4	3	305	0.9375	1.04E-01	1.22E+08	7.14E+07	0.8	2308964352	0.06666666667	0.003921568627
102	15	0	2	3	0.4	5	306	0	-1.54E-02	1.22E+08	7.14E+07	0.8	2308964352	0.06666666667	0
103	18	0	2	3	0.4	7	307	0	-7.52E-02	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
104	24	0	2	3	0.6	1	308	0	2.87E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04166666667	0
105	17	0	2	3	0.6	3	309	0	-8.35E-02	1.22E+08	7.14E+07	0.8	2308964352	0.05882352941	0
106	19	0	2	3	0.6	5	310	0	-2.07E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05263157895	0
107	20	1	2	3	0.6	7	311	1.25	-2.69E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05	0.002941176471
108	80	0	2	3	0.8	1	312	0	1.12E-01	1.22E+08	7.14E+07	0.8	2308964352	0.0125	0
109	26	0	2	3	0.8	3	313	0	-2.71E-01	1.22E+08	7.14E+07	0.8	2308964352	0.03846153846	0
110	25	0	2	3	0.8	5	314	0	-3.99E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04	0
111	22	0	2	3	0.8	7	315	0	-4.63E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04545454545	0
112	12	0	2	4	0.2	1	316	0	3.52E-01	1.22E+08	7.14E+07	0.8	2308964352	0.08333333333	0
113	15	0	2	4	0.2	3	317	0	3.22E-01	1.22E+08	7.14E+07	0.8	2308964352	0.06666666667	0
114	14	0	2	4	0.2	5	318	0	2.07E-01	1.22E+08	7.14E+07	0.8	2308964352	0.07142857143	0
115	15	0	2	4	0.2	7	319	0	1.50E-01	1.22E+08	7.14E+07	0.8	2308964352	0.06666666667	0
