nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
93	100	50	2	2	0.8	3	943	312.5	1.29E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007575757576
94	100	56	2	2	0.8	5	944	350	2.73E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007777777778
95	100	22	2	2	0.8	7	945	137.5	2.86E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005789473684
96	100	50	2	3	0.2	1	946	312.5	2.90E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007575757576
97	100	70	2	3	0.2	3	947	437.5	4.02E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.008139534884
98	100	59	2	3	0.2	5	948	368.75	4.40E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007866666667
99	100	51	2	3	0.2	7	949	318.75	4.59E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007611940299
100	100	28	2	3	0.4	1	950	175	1.15E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006363636364
101	100	38	2	3	0.4	3	951	237.5	2.15E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007037037037
102	100	38	2	3	0.4	5	952	237.5	2.48E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007037037037
103	100	25	2	3	0.4	7	953	156.25	2.65E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006097560976
104	100	32	2	3	0.6	1	954	200	-2.30E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006666666667
105	100	23	2	3	0.6	3	955	143.75	2.73E-02	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005897435897
106	100	27	2	3	0.6	5	956	168.75	5.65E-02	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006279069767
107	100	23	2	3	0.6	7	957	143.75	7.10E-02	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005897435897
108	100	55	2	3	0.8	1	958	343.75	-7.55E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007746478873
109	100	33	2	3	0.8	3	959	206.25	-2.80E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006734693878
110	100	27	2	3	0.8	5	960	168.75	-1.35E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006279069767
111	100	29	2	3	0.8	7	961	181.25	-1.23E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006444444444
112	100	41	2	4	0.2	1	962	256.25	-1.19E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007192982456
113	100	27	2	4	0.2	3	963	168.75	-6.21E-03	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006279069767
