nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
138	1.7	0	3	1	0.6	5	763	0	-2.98E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
139	1.8	0	3	1	0.6	7	764	0	-3.59E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
140	1.7	0	3	1	0.8	1	765	0	2.18E-02	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
141	1.8	0	3	1	0.8	3	766	0	-3.61E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
142	1.7	0	3	1	0.8	5	767	0	-4.89E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
143	1.9	0	3	1	0.8	7	768	0	-5.53E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5263157895	0
144	1.5	0	3	2	0.2	1	769	0	2.74E-01	1.08E+08	2.27E+07	0.8	1539309568	0.6666666667	0
145	1.8	0	3	2	0.2	3	770	0	1.86E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
146	2.8	0	3	2	0.2	5	771	0	7.10E-02	1.08E+08	2.27E+07	0.8	1539309568	0.3571428571	0
147	1.6	0	3	2	0.2	7	772	0	1.34E-02	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
148	1.6	0	3	2	0.4	1	773	0	3.57E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
149	4.5	0	3	2	0.4	3	774	0	-1.22E-03	1.08E+08	2.27E+07	0.8	1539309568	0.2222222222	0
150	2.3	0	3	2	0.4	5	775	0	-1.21E-01	1.08E+08	2.27E+07	0.8	1539309568	0.4347826087	0
151	1.6	0	3	2	0.4	7	776	0	-1.80E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
152	1.6	0	3	2	0.6	1	777	0	1.82E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
153	1.6	0	3	2	0.6	3	778	0	-1.89E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
154	1.7	0	3	2	0.6	5	779	0	-3.12E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
155	1.8	0	3	2	0.6	7	780	0	-3.74E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
156	1.5	0	3	2	0.8	1	781	0	7.12E-03	1.08E+08	2.27E+07	0.8	1539309568	0.6666666667	0
157	1.6	0	3	2	0.8	3	782	0	-3.76E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
158	1.6	0	3	2	0.8	5	783	0	-5.04E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
159	1.7	0	3	2	0.8	7	784	0	-5.68E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
160	1.7	0	4	1	0.2	1	785	0	2.88E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
161	1.8	0	4	1	0.2	3	786	0	2.19E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5555555556	0
162	1.7	0	4	1	0.2	5	787	0	1.04E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
163	1.9	0	4	1	0.2	7	788	0	4.65E-02	1.08E+08	2.27E+07	0.8	1154482176	0.5263157895	0
164	1.7	0	4	1	0.4	1	789	0	3.90E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
165	1.7	0	4	1	0.4	3	790	0	3.19E-02	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
166	1.8	0	4	1	0.4	5	791	0	-8.75E-02	1.08E+08	2.27E+07	0.8	1154482176	0.5555555556	0
167	1.7	0	4	1	0.4	7	792	0	-1.47E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
